package_id,weight_kg,volume_cm3,fragility,transport_type,handling_events,distance_km,route_complexity,packaging_quality,weather_condition,temperature_c,humidity_percent,vibration_level,drop_incidents,driver_experience_yrs,time_of_day,delivery_delay_min,fragile_label_handling,road_condition,region,damaged
PCKG04308,31.69,19194,Low,Truck,11,692,2,High,Clear,29.1,66.6,6.3,4,0,Morning,37,No,Construction,North-East India,0
PCKG04309,41.52,3862,Medium,Bike,10,1392,6,High,Clear,12.7,40.4,4.98,1,9,Night,73,Yes,Smooth,South India,0
PCKG04310,39.28,14533,High,Air,7,992,4,High,Clear,12.6,67.5,6.56,4,10,Morning,44,Yes,Construction,North India,1
PCKG04311,14.21,12482,Low,Truck,4,1205,10,Medium,Clear,34.8,47.7,6.22,2,9,Afternoon,96,Yes,Smooth,Central India,0
PCKG04312,47.07,13754,Low,Bike,3,148,1,Medium,Snow,3.2,70.1,6.2,4,8,Afternoon,15,Yes,Construction,South India,1
PCKG04313,6.66,7349,Low,Bike,4,527,1,Medium,Snow,11.1,33,4.36,0,4,Afternoon,94,No,Smooth,North-East India,0
PCKG04314,43.82,6621,High,Truck,2,663,2,High,Rain,29.4,41.3,2.94,0,7,Night,107,No,Smooth,North India,0
PCKG04315,48.56,13842,Low,Air,4,489,4,Medium,Storm,20.9,86.5,4.21,2,3,Night,108,Yes,Construction,East India,0
PCKG04316,9.27,4703,Low,Truck,4,826,8,Medium,Clear,-2.3,73.1,8.37,1,0,Morning,24,Yes,Potholes,East India,0
PCKG04317,36.24,8683,Medium,Bike,12,1465,3,Medium,Clear,-4.5,82.9,3.43,1,14,Afternoon,77,No,Gravel,East India,0
PCKG04318,2.49,4169,Medium,Bike,5,199,5,Medium,Clear,-4.1,34,8.61,1,8,Afternoon,51,Yes,Potholes,East India,1
PCKG04319,20.57,662,Low,Truck,1,470,3,High,Fog,24.5,86,1.66,2,13,Afternoon,106,No,Gravel,North India,0
PCKG04320,26.06,19416,High,Bike,2,982,8,Low,Clear,23,72.1,5.54,3,10,Evening,45,No,Gravel,West India,1
PCKG04321,29.24,8918,Medium,Air,8,1104,4,Medium,Fog,-3,61.3,1.09,3,13,Night,7,Yes,Gravel,North-East India,0
PCKG04322,46.83,19402,Medium,Van,8,1188,8,High,Rain,0.9,20.9,4.42,2,3,Night,72,Yes,Potholes,North-East India,0
PCKG04323,33.78,3236,Low,Truck,8,494,8,Medium,Rain,27.5,23.6,9.71,4,10,Morning,55,Yes,Construction,South India,0
PCKG04324,24.32,11954,High,Truck,5,104,9,High,Rain,8.9,74.1,6.26,2,14,Night,12,Yes,Smooth,East India,1
PCKG04325,40.58,4419,Low,Van,8,120,2,High,Clear,39.6,66.8,0.18,3,13,Night,77,Yes,Gravel,East India,0
PCKG04326,47.55,15906,Low,Bike,9,384,10,Medium,Storm,9.1,35,8.23,3,2,Afternoon,62,Yes,Smooth,West India,0
PCKG04327,1.59,15782,Low,Van,14,828,7,Medium,Fog,10.1,50.9,5.01,4,13,Night,14,Yes,Smooth,North-East India,0
PCKG04328,49.13,2696,Medium,Truck,4,67,10,High,Fog,13.9,65.9,6.72,0,1,Afternoon,52,Yes,Potholes,North India,1
PCKG04329,4.76,18285,Medium,Truck,4,136,1,Low,Clear,32.2,21.1,6.42,0,0,Morning,54,Yes,Gravel,West India,0
PCKG04330,40.81,4295,Medium,Truck,7,1276,4,Medium,Rain,20.1,67.4,1.88,0,8,Night,115,Yes,Potholes,East India,1
PCKG04331,14.38,12453,Low,Air,5,399,4,High,Clear,33.6,48.1,4.06,1,0,Evening,4,No,Smooth,North-East India,0
PCKG04332,7.04,19720,Medium,Air,11,647,4,Medium,Snow,14.2,26.6,2.15,3,3,Afternoon,38,Yes,Potholes,East India,1
PCKG04333,22.27,17707,Medium,Bike,10,1439,7,Low,Clear,22.4,31.4,1.79,2,1,Evening,12,Yes,Gravel,West India,1
PCKG04334,32.38,19153,Low,Truck,1,980,5,High,Fog,-4.8,49.9,5.57,4,14,Afternoon,66,No,Smooth,South India,0
PCKG04335,19.36,7181,High,Truck,8,1456,5,High,Clear,20.9,63.8,2.04,3,11,Night,96,Yes,Smooth,North India,1
PCKG04336,3.2,2559,Low,Bike,4,918,3,Medium,Rain,-1.4,44.1,2.01,0,7,Afternoon,18,Yes,Potholes,Central India,0
PCKG04337,30.17,4173,Medium,Bike,8,674,10,High,Clear,3.7,27.7,6.27,4,4,Afternoon,30,Yes,Potholes,West India,0
PCKG04338,45.17,10260,Low,Bike,2,732,5,Medium,Rain,39.9,77.8,4.02,2,10,Evening,95,Yes,Smooth,North India,0
PCKG04339,19.47,15968,Medium,Truck,12,1354,5,Medium,Clear,23.7,55,2.03,3,2,Morning,52,Yes,Smooth,North-East India,0
PCKG04340,11.21,3428,High,Truck,12,550,8,Low,Rain,34.1,39.8,3.84,2,11,Morning,65,Yes,Smooth,West India,1
PCKG04341,22.41,13365,High,Truck,4,379,2,Medium,Clear,-2.4,67.8,5.79,3,13,Evening,79,No,Smooth,North India,1
PCKG04342,2.89,6810,Low,Bike,2,848,8,Medium,Rain,12.3,43.5,5.99,3,3,Afternoon,113,Yes,Potholes,South India,1
PCKG04343,41.11,7153,Low,Truck,5,302,4,Medium,Clear,33.8,45.3,8.98,0,2,Evening,4,Yes,Construction,South India,0
PCKG04344,41.4,13407,Low,Van,10,1307,9,Medium,Storm,13.5,39.4,9.3,4,9,Morning,101,No,Smooth,North India,1
PCKG04345,29.61,9606,High,Bike,10,1000,8,High,Fog,6.4,45.3,2.03,0,1,Morning,29,Yes,Construction,North India,0
PCKG04346,17.98,16335,Medium,Truck,14,300,5,Medium,Storm,16.6,38.4,4.9,3,5,Morning,48,No,Potholes,North India,0
PCKG04347,40.09,3540,Low,Truck,8,119,5,High,Clear,16.2,88.8,4.46,0,13,Afternoon,57,Yes,Potholes,West India,0
PCKG04348,27.96,15904,Low,Van,11,497,9,Low,Snow,39.6,38,7.67,3,13,Morning,17,Yes,Smooth,East India,0
PCKG04349,41.38,1753,High,Truck,7,1085,5,High,Clear,11,65.3,1.93,0,5,Night,35,No,Smooth,Central India,0
PCKG04350,31.76,4284,Medium,Truck,11,883,9,Low,Storm,38.1,33.5,2.26,3,2,Evening,104,Yes,Potholes,North-East India,1
PCKG04351,39.33,13295,Low,Van,5,1170,6,Medium,Clear,36,59,1.58,1,4,Afternoon,37,Yes,Construction,West India,0
PCKG04352,30.13,17171,Low,Bike,11,723,1,Medium,Clear,15.2,55.6,7.32,1,11,Morning,49,Yes,Construction,South India,0
PCKG04353,21,5427,Low,Bike,7,656,8,Medium,Clear,37.5,58.8,2.27,2,8,Morning,48,Yes,Potholes,South India,0
PCKG04354,47.92,6880,Medium,Truck,5,623,1,High,Clear,27.8,44.9,4.2,3,12,Afternoon,27,Yes,Smooth,North India,0
PCKG04355,27.29,10974,High,Air,7,413,2,Medium,Clear,34.8,81,2.6,0,14,Morning,55,Yes,Smooth,South India,1
PCKG04356,30.45,4626,High,Truck,4,1106,6,Low,Clear,35.1,40.9,9.82,3,14,Afternoon,32,Yes,Potholes,North India,1
PCKG04357,11.41,16318,Low,Truck,4,1030,5,Medium,Clear,-1.2,81,6.48,0,9,Afternoon,1,Yes,Smooth,South India,0
PCKG04358,31.47,15586,High,Truck,10,790,2,Medium,Rain,35.4,48.4,2.86,2,0,Morning,1,Yes,Construction,West India,0
PCKG04359,28.79,3333,Low,Truck,4,39,6,Medium,Fog,17,65.7,1.16,3,6,Afternoon,31,Yes,Potholes,North India,0
PCKG04360,9.65,9545,Low,Van,11,399,7,High,Clear,23.7,20.7,4.39,2,13,Afternoon,11,Yes,Smooth,East India,0
PCKG04361,3.45,15609,High,Bike,8,1246,3,Medium,Clear,8.5,50.9,1.81,0,0,Evening,38,No,Construction,East India,0
PCKG04362,30.42,7078,Low,Bike,1,1095,8,Medium,Clear,24,65.5,1.67,4,5,Morning,50,Yes,Gravel,North-East India,0
PCKG04363,38.3,12846,Low,Van,10,1097,4,Medium,Clear,-3.8,40.8,2.95,0,12,Night,5,No,Smooth,Central India,1
PCKG04364,26.41,1479,High,Truck,5,1252,10,Medium,Clear,11.7,42.5,9.66,2,4,Morning,14,Yes,Potholes,North-East India,1
PCKG04365,11.73,12369,Low,Truck,12,365,9,Medium,Clear,23.3,47.8,4,3,3,Afternoon,95,Yes,Construction,West India,0
PCKG04366,33.49,3477,Medium,Bike,10,462,7,High,Clear,3.9,38.8,2.1,3,12,Morning,46,No,Construction,North-East India,0
PCKG04367,4.47,16696,High,Bike,2,298,3,Medium,Clear,25.3,62.2,3.28,2,2,Evening,44,Yes,Potholes,West India,0
PCKG04368,22.37,7431,Medium,Truck,10,1354,5,Medium,Clear,32.3,23.4,4.78,3,9,Evening,44,Yes,Potholes,East India,0
PCKG04369,8.59,5990,Low,Truck,4,1231,9,Medium,Clear,-3.3,78.2,0.72,1,3,Evening,14,Yes,Smooth,North India,1
PCKG04370,9.63,16897,Low,Truck,5,597,9,High,Clear,22.2,87.2,3.05,4,13,Evening,9,Yes,Construction,East India,0
PCKG04371,10.51,1478,Low,Truck,8,959,8,Medium,Clear,21.1,31.6,1.43,2,11,Morning,78,Yes,Smooth,North-East India,0
PCKG04372,19.64,8234,Low,Truck,2,301,8,High,Clear,30.2,35.8,0.9,4,10,Afternoon,96,Yes,Construction,North-East India,0
PCKG04373,3.03,7715,Medium,Truck,2,950,9,Medium,Rain,26.4,86.4,9.09,2,0,Afternoon,102,Yes,Construction,South India,1
PCKG04374,20.19,6054,Low,Truck,2,265,5,Low,Clear,15.5,31.5,2.84,4,4,Evening,110,Yes,Gravel,West India,1
PCKG04375,25.83,18279,Low,Truck,14,793,9,Low,Clear,11,27.4,2.09,0,8,Evening,98,Yes,Potholes,Central India,0
PCKG04376,24.42,15143,Medium,Truck,8,1160,6,Medium,Clear,39.4,75.5,7,2,5,Evening,11,Yes,Smooth,North-East India,1
PCKG04377,19.45,1747,Medium,Van,12,1353,6,Low,Clear,17.6,67.4,0.57,3,9,Morning,100,Yes,Smooth,North-East India,0
PCKG04378,42.04,14436,High,Van,14,1096,10,Medium,Snow,13.4,67.6,9.73,4,9,Afternoon,34,No,Smooth,Central India,1
PCKG04379,7.69,10782,Low,Bike,3,1154,6,Low,Clear,39.7,35.9,9.85,0,3,Night,3,No,Potholes,West India,1
PCKG04380,25.53,18067,High,Van,5,1421,7,Medium,Clear,3.1,46.3,7.65,0,4,Afternoon,9,Yes,Gravel,North-East India,1
PCKG04381,3.57,6602,Medium,Van,2,406,9,Medium,Rain,3.4,31.2,9.87,0,0,Night,83,Yes,Smooth,Central India,0
PCKG04382,4.02,11696,Low,Truck,6,831,3,Medium,Clear,38.9,31.3,2.56,3,12,Afternoon,42,Yes,Smooth,East India,0
PCKG04383,28.91,10265,Low,Truck,10,340,6,Medium,Clear,24.6,54.7,2.55,0,13,Morning,30,Yes,Potholes,Central India,0
PCKG04384,28.52,10046,Low,Van,6,966,10,Medium,Snow,18.4,67.1,8.69,4,3,Evening,30,Yes,Construction,South India,1
PCKG04385,43.96,9394,Medium,Bike,2,33,5,High,Snow,-2,42.5,6.08,3,3,Evening,30,No,Construction,North India,0
PCKG04386,28.11,4510,Low,Truck,4,808,4,Low,Rain,11,53.3,7.23,2,8,Evening,19,Yes,Gravel,Central India,0
PCKG04387,48.01,15236,High,Bike,11,848,8,Medium,Clear,14.5,44.4,0.14,3,4,Afternoon,111,Yes,Smooth,Central India,1
PCKG04388,2.91,9301,Medium,Truck,2,49,3,High,Clear,18,84,4.64,2,2,Morning,72,Yes,Construction,South India,0
PCKG04389,5.35,19191,High,Truck,14,1129,2,Medium,Clear,14.6,69.2,2.78,2,9,Morning,76,Yes,Smooth,North-East India,0
PCKG04390,2.68,5586,Low,Truck,10,1254,4,High,Clear,14.7,63.8,1.54,2,7,Morning,36,Yes,Construction,South India,0
PCKG04391,9.67,13814,Low,Truck,4,423,3,Low,Rain,39.8,71.1,5.19,2,9,Afternoon,58,Yes,Construction,South India,0
PCKG04392,27.29,18844,Low,Truck,13,620,7,Medium,Rain,38.8,38.8,2.77,3,9,Evening,104,No,Smooth,West India,0
PCKG04393,32.46,13437,Low,Air,13,266,4,Low,Clear,-1.1,85.1,5.43,1,13,Afternoon,23,Yes,Construction,West India,0
PCKG04394,2.76,17490,High,Truck,11,769,10,Medium,Clear,2.6,34,0.78,1,6,Morning,116,No,Smooth,North-East India,1
PCKG04395,47.33,16636,Low,Truck,7,296,9,Medium,Clear,37.4,29.7,7.98,0,7,Night,88,Yes,Smooth,North-East India,1
PCKG04396,42.19,7522,Low,Truck,5,1240,5,Medium,Clear,9.4,83.4,9.5,4,14,Morning,58,No,Smooth,East India,0
PCKG04397,15.18,12202,Low,Bike,10,1484,3,Low,Snow,22.5,38.2,6.29,4,3,Evening,93,Yes,Smooth,South India,0
PCKG04398,4.32,3547,Low,Van,4,1264,2,Medium,Storm,30.9,79.4,1.43,4,6,Night,87,Yes,Construction,East India,1
PCKG04399,8.91,10943,High,Truck,10,538,6,High,Fog,16.2,40.8,7.49,0,10,Evening,72,Yes,Smooth,East India,1
PCKG04400,6.78,4993,Medium,Truck,10,1097,6,Medium,Snow,-4.3,40.6,8.78,4,3,Afternoon,28,Yes,Construction,South India,0
PCKG04401,6.6,15003,Medium,Truck,3,1274,1,Low,Storm,32.3,87,3.66,3,8,Morning,73,Yes,Construction,Central India,0
PCKG04402,26.17,10797,Low,Bike,13,579,7,Low,Clear,29,87.6,5.14,1,12,Afternoon,77,No,Gravel,Central India,0
PCKG04403,12.67,8519,High,Truck,13,241,5,Medium,Snow,-3.1,87.3,0.64,2,14,Morning,85,Yes,Construction,Central India,1
PCKG04404,18.23,5742,Medium,Truck,13,1359,7,Medium,Clear,35.4,29.6,5.48,4,4,Morning,44,Yes,Construction,North India,1
PCKG04405,49.48,19975,Low,Truck,6,367,4,High,Clear,33.6,60,0.47,0,13,Morning,11,Yes,Smooth,West India,0
PCKG04406,34.37,1898,Low,Truck,2,535,5,High,Clear,7.4,22.6,3.52,0,12,Afternoon,117,Yes,Smooth,North-East India,0
PCKG04407,47.47,1349,High,Van,4,747,7,High,Clear,-1.4,68.1,2.78,3,4,Morning,7,Yes,Smooth,East India,0
PCKG04408,7.56,4737,Medium,Truck,12,469,6,Medium,Clear,13.1,67,1.83,2,3,Night,59,Yes,Potholes,East India,1
PCKG04409,19.42,19436,Medium,Truck,8,1257,1,Low,Rain,34.4,89.5,8.53,2,4,Evening,66,Yes,Smooth,North India,1
PCKG04410,27.96,19595,Low,Air,2,386,1,Medium,Rain,16.7,81.4,6.03,0,0,Evening,25,Yes,Smooth,South India,0
PCKG04411,4.3,13271,Low,Air,9,131,2,Medium,Clear,7.7,35.3,6.78,4,10,Night,19,Yes,Potholes,North India,1
PCKG04412,0.71,17662,Medium,Truck,2,662,3,High,Rain,5.4,51.1,4.92,3,11,Afternoon,80,Yes,Smooth,South India,1
PCKG04413,33.69,4672,Medium,Van,8,1142,1,Low,Clear,11,38,7.47,3,0,Morning,30,No,Construction,Central India,1
PCKG04414,32.27,19455,Medium,Bike,8,247,10,Medium,Clear,39.7,23.3,3.7,2,8,Evening,76,No,Smooth,East India,0
PCKG04415,20.83,3284,Medium,Truck,7,1173,2,Medium,Clear,34.5,46.8,4.41,3,1,Evening,41,Yes,Gravel,South India,0
PCKG04416,24.74,2472,Low,Truck,14,557,2,Medium,Clear,19.6,27.5,0.83,1,7,Morning,49,Yes,Potholes,North India,1
PCKG04417,21.06,2688,Medium,Truck,13,443,7,Medium,Clear,31.4,73.5,3.2,2,10,Night,31,Yes,Potholes,West India,1
PCKG04418,1.69,11676,High,Truck,10,1366,6,Medium,Rain,9.2,47.3,1.06,0,1,Morning,5,Yes,Smooth,South India,1
PCKG04419,17.1,15729,High,Truck,6,412,9,Medium,Storm,22.7,22.2,4.82,3,12,Evening,113,Yes,Potholes,East India,1
PCKG04420,9.27,7650,Low,Bike,1,593,10,Medium,Clear,34.3,38.9,9.39,2,8,Evening,114,No,Smooth,East India,1
PCKG04421,5.37,19569,Low,Air,2,1196,5,Low,Rain,11.5,43.3,8.11,4,1,Evening,31,Yes,Construction,North-East India,0
PCKG04422,47.86,8971,High,Truck,7,800,3,Low,Clear,31,51.7,4.37,4,13,Night,31,Yes,Smooth,East India,0
PCKG04423,30.17,3434,Medium,Truck,13,1195,1,Low,Clear,22.6,67.7,3.01,1,0,Evening,42,Yes,Potholes,West India,0
PCKG04424,36.57,9586,Medium,Truck,11,1193,1,Medium,Rain,22.7,75.2,3.29,0,13,Morning,31,Yes,Construction,West India,1
PCKG04425,16.11,13741,High,Bike,4,646,2,High,Clear,-3.2,89,4.73,4,12,Afternoon,0,Yes,Smooth,Central India,0
PCKG04426,19.96,16728,Medium,Air,9,1290,3,Medium,Clear,35.5,79.8,2.43,2,12,Morning,104,Yes,Potholes,Central India,0
PCKG04427,12.23,9446,Medium,Truck,3,568,10,Medium,Clear,29.9,52,3.38,3,7,Afternoon,10,Yes,Smooth,West India,0
PCKG04428,5.3,12075,Low,Bike,4,1289,10,Medium,Clear,-3.4,27.4,4.92,4,2,Morning,11,Yes,Potholes,North-East India,1
PCKG04429,9.36,5713,Low,Truck,3,1203,5,Medium,Clear,22.5,66.5,8.41,4,13,Morning,20,No,Construction,Central India,1
PCKG04430,39.98,13095,Low,Air,7,815,7,Medium,Rain,28.6,49.6,0.95,1,6,Afternoon,20,Yes,Construction,East India,0
PCKG04431,34.04,19726,High,Truck,2,1124,4,Medium,Storm,30.8,48.4,4.05,3,4,Evening,9,No,Smooth,North India,1
PCKG04432,27.57,1457,Low,Truck,10,1385,10,High,Rain,-1,43.6,1.9,3,6,Evening,8,Yes,Construction,West India,0
PCKG04433,24.02,17787,Low,Truck,12,374,6,Medium,Clear,23.8,31.8,6.37,4,7,Morning,11,Yes,Construction,Central India,0
PCKG04434,46.16,11465,High,Air,12,911,6,High,Clear,5.5,26.2,5.71,3,2,Afternoon,31,Yes,Smooth,North-East India,1
PCKG04435,4.1,5416,Medium,Bike,2,1170,2,High,Clear,15.3,77.3,5.77,0,4,Night,84,Yes,Smooth,South India,0
PCKG04436,14.39,19120,Medium,Van,2,774,6,Medium,Clear,18.7,32.9,5.33,0,4,Evening,17,Yes,Smooth,West India,0
PCKG04437,17.82,9925,Low,Truck,14,1195,5,Medium,Fog,-3.8,69,7.34,4,6,Morning,49,Yes,Smooth,North India,1
PCKG04438,39.23,6968,High,Truck,12,1347,6,Medium,Clear,8.5,70.9,1.54,4,14,Night,104,Yes,Smooth,West India,1
PCKG04439,49.63,4039,Low,Truck,4,662,4,Medium,Clear,30.9,41.5,1.86,0,13,Morning,38,Yes,Construction,North-East India,0
PCKG04440,12.41,5267,Low,Bike,8,997,1,High,Clear,32.9,58.9,7.09,3,10,Morning,68,Yes,Smooth,Central India,1
PCKG04441,43.78,16741,Low,Air,8,1363,9,High,Storm,9.9,69.8,1.32,1,1,Evening,4,Yes,Smooth,West India,0
PCKG04442,41.62,12481,Low,Air,8,993,3,High,Clear,14.9,29.4,7.27,1,7,Night,107,Yes,Construction,South India,0
PCKG04443,11.62,18308,Low,Bike,8,1173,1,Medium,Clear,32.4,31.9,1.64,1,6,Morning,70,Yes,Smooth,South India,0
PCKG04444,20.27,5023,Medium,Bike,7,1082,4,Low,Clear,4,70.2,9.92,3,11,Morning,55,Yes,Smooth,North-East India,1
PCKG04445,20.78,2862,Low,Van,6,126,7,High,Storm,27.9,39.6,0.45,1,9,Evening,77,Yes,Potholes,South India,0
PCKG04446,48.92,619,Medium,Truck,12,1152,4,Low,Rain,13.3,27.5,7.76,0,6,Night,104,Yes,Smooth,North-East India,0
PCKG04447,9.45,10403,Low,Air,7,171,4,Low,Clear,39.4,56.4,2.32,3,4,Night,21,No,Smooth,East India,0
PCKG04448,40.06,19967,Low,Van,13,948,9,High,Rain,22.1,76.4,3.24,0,7,Night,96,No,Smooth,East India,0
PCKG04449,17.04,14052,Medium,Truck,14,838,6,Medium,Rain,1.7,41.4,9.12,3,0,Afternoon,98,Yes,Smooth,North India,1
PCKG04450,36.68,6514,High,Air,5,26,9,High,Snow,2.7,38.2,3.07,1,14,Morning,92,No,Potholes,South India,1
PCKG04451,21.29,17599,High,Truck,8,1304,2,Medium,Storm,-3.8,34.5,3.77,1,11,Night,106,Yes,Potholes,Central India,0
PCKG04452,29.13,15744,High,Truck,2,412,7,High,Clear,27.2,53.4,1.82,4,14,Night,78,Yes,Potholes,East India,0
PCKG04453,41.71,801,Medium,Bike,5,486,7,Medium,Fog,14.9,60.1,0.77,2,6,Night,30,No,Construction,Central India,1
PCKG04454,40.31,16429,Medium,Truck,7,303,8,Medium,Fog,-4.5,29.4,1.08,0,12,Morning,91,Yes,Smooth,East India,0
PCKG04455,43.39,6360,Medium,Truck,9,281,10,High,Clear,-0.4,76.1,5.94,1,10,Morning,17,Yes,Potholes,Central India,0
PCKG04456,3.45,3419,Medium,Air,10,820,9,High,Clear,8,57.1,0.47,3,8,Afternoon,7,No,Smooth,North-East India,1
PCKG04457,34.76,4913,Low,Truck,1,326,8,Low,Clear,14.1,59.4,2.26,4,7,Evening,32,Yes,Smooth,East India,0
PCKG04458,7.43,9637,Medium,Truck,11,119,2,Medium,Clear,37.2,28.2,3.94,0,14,Night,108,Yes,Construction,West India,0
PCKG04459,21.08,8785,Low,Bike,9,276,3,High,Rain,19.4,63.6,1.08,1,14,Afternoon,14,No,Construction,East India,0
PCKG04460,27.66,6133,Low,Truck,3,1196,2,Medium,Rain,35.2,67.5,7.48,4,3,Evening,6,Yes,Smooth,Central India,1
PCKG04461,20.44,3858,Medium,Truck,1,1464,1,Medium,Snow,6.3,48.3,9.71,1,7,Night,34,Yes,Smooth,East India,0
PCKG04462,26.22,15364,Low,Truck,7,268,7,Medium,Fog,10,61.9,8.95,1,14,Night,113,No,Smooth,Central India,1
PCKG04463,49.83,19807,Low,Truck,3,254,8,Medium,Fog,34.6,36.3,9.54,1,11,Morning,35,Yes,Smooth,North India,1
PCKG04464,7.19,15667,Low,Truck,8,1490,5,Medium,Clear,17.1,64.7,5.45,4,11,Afternoon,39,Yes,Potholes,East India,0
PCKG04465,33.94,6271,High,Air,11,882,10,Low,Clear,21.6,57.3,1.48,2,7,Night,100,Yes,Smooth,East India,1
PCKG04466,20.1,5274,Low,Truck,2,443,9,Low,Snow,20.8,60.8,6.67,1,0,Morning,76,Yes,Construction,North-East India,1
PCKG04467,7.08,4744,Low,Truck,4,1370,4,High,Clear,24,37.6,0.6,0,13,Evening,40,Yes,Construction,South India,0
PCKG04468,8.36,3166,High,Van,12,1494,1,High,Rain,21.5,75.2,4.76,4,14,Morning,104,No,Smooth,East India,1
PCKG04469,47.49,11251,Low,Air,2,1086,4,High,Fog,26.2,77.8,7.89,1,0,Evening,10,No,Smooth,South India,1
PCKG04470,44.04,12305,Low,Truck,11,9,5,Medium,Clear,1.6,27.3,8.55,4,10,Evening,114,Yes,Smooth,North India,1
PCKG04471,45.4,14257,Low,Bike,4,867,8,Medium,Clear,27,80.7,2.95,0,8,Morning,113,Yes,Smooth,North India,0
PCKG04472,49.58,13764,Low,Air,12,269,5,Medium,Storm,1.8,74.3,2.22,0,0,Afternoon,99,Yes,Smooth,South India,0
PCKG04473,10.81,6200,Low,Bike,1,1277,10,Medium,Clear,10.3,58.7,6.89,3,9,Night,86,Yes,Smooth,South India,1
PCKG04474,18.09,6941,Low,Air,13,99,9,High,Clear,32.4,23.9,1.39,3,2,Morning,50,Yes,Gravel,North India,0
PCKG04475,33.63,13790,Low,Truck,10,823,6,High,Clear,22.4,56.6,9.94,2,2,Night,22,Yes,Potholes,North-East India,0
PCKG04476,24.45,7314,High,Truck,5,701,8,Low,Clear,38.5,52.8,3.32,3,3,Afternoon,45,Yes,Smooth,North-East India,1
PCKG04477,21.21,4646,Medium,Truck,3,1485,3,High,Clear,6.4,35.6,7.49,4,12,Evening,99,Yes,Smooth,East India,0
PCKG04478,18.21,7800,Medium,Bike,9,745,3,Low,Rain,36.4,78.3,7.26,3,11,Morning,112,Yes,Construction,East India,0
PCKG04479,29.89,5806,Low,Bike,4,321,9,Medium,Clear,23.9,42.4,3.1,4,2,Morning,3,Yes,Potholes,Central India,1
PCKG04480,28.99,2222,Low,Truck,6,778,6,Medium,Clear,11.6,60.6,3.86,4,13,Afternoon,41,Yes,Smooth,East India,0
PCKG04481,8.49,16688,High,Truck,9,123,4,High,Clear,30.4,51.5,8.42,2,2,Afternoon,107,Yes,Potholes,Central India,0
PCKG04482,23.85,17136,Low,Van,2,798,8,Low,Clear,38,81.5,2.28,4,4,Evening,33,Yes,Potholes,South India,0
PCKG04483,27.9,4785,High,Truck,7,206,4,Medium,Clear,30.1,55.1,0.6,3,4,Afternoon,45,Yes,Potholes,North-East India,0
PCKG04484,28.73,1763,Low,Truck,3,1081,4,Low,Rain,-4.7,39.5,1.47,3,7,Afternoon,6,Yes,Smooth,South India,1
PCKG04485,10.9,14907,High,Air,1,321,7,High,Fog,-4.5,70.6,6.84,1,12,Night,36,Yes,Gravel,West India,0
PCKG04486,37.24,4625,Low,Truck,9,1272,7,Low,Clear,0.7,73.7,2.37,2,6,Afternoon,19,Yes,Construction,East India,0
PCKG04487,1.75,8172,Low,Truck,9,1122,8,Low,Clear,33.3,85.4,5.67,0,12,Night,98,Yes,Smooth,Central India,0
PCKG04488,18.06,1751,Medium,Truck,12,1308,10,Medium,Clear,28.8,72.2,3.94,0,11,Night,28,No,Potholes,North India,1
PCKG04489,39.12,4912,Medium,Bike,11,1120,7,Medium,Clear,23.8,23.5,8.68,1,8,Morning,96,Yes,Smooth,North-East India,0
PCKG04490,28.41,15962,Low,Truck,4,817,8,High,Clear,26.3,78,4.87,3,14,Afternoon,35,Yes,Construction,North-East India,0
PCKG04491,13.43,16186,High,Van,9,42,8,Medium,Clear,22.9,53.8,1.4,2,11,Night,70,Yes,Smooth,South India,0
PCKG04492,34.9,4538,Low,Truck,7,417,7,Medium,Clear,10.7,30.2,8.33,3,14,Evening,55,Yes,Gravel,East India,0
PCKG04493,28.59,7050,Low,Bike,4,247,1,Medium,Clear,27.4,88.5,0.83,1,4,Afternoon,95,Yes,Gravel,East India,1
PCKG04494,39.91,3118,Medium,Truck,12,1392,4,Medium,Rain,37.1,65.5,8.28,0,3,Morning,4,Yes,Smooth,West India,0
PCKG04495,36.88,1946,Medium,Truck,2,1092,3,High,Storm,28.7,82.5,0.41,2,11,Night,56,Yes,Smooth,East India,0
PCKG04496,30.7,19847,High,Air,13,859,9,High,Clear,34,32.4,0.04,3,3,Afternoon,14,Yes,Smooth,South India,0
PCKG04497,24.66,13284,Low,Truck,5,205,10,Medium,Fog,5.7,74.4,7.56,4,12,Afternoon,63,Yes,Smooth,North-East India,0
PCKG04498,7.09,11071,Low,Bike,8,311,8,Low,Rain,10.7,61.8,5.6,4,12,Afternoon,117,No,Smooth,West India,1
PCKG04499,13.44,15427,Medium,Truck,10,179,9,Low,Rain,17.8,47,2.15,4,12,Afternoon,108,No,Smooth,South India,1
PCKG04500,21.25,16882,Low,Truck,10,976,5,Medium,Clear,16.2,35,9.66,0,1,Evening,116,Yes,Construction,West India,1
PCKG04501,30.17,16231,Low,Bike,6,1020,5,Low,Clear,16,43.9,6.37,4,13,Night,44,Yes,Potholes,East India,0
PCKG04502,25.93,823,Low,Bike,12,998,10,Medium,Clear,23.8,57.4,2.39,4,8,Evening,53,No,Smooth,Central India,0
PCKG04503,14.77,4143,Low,Truck,14,601,5,Medium,Clear,33.5,71.3,4.16,1,6,Evening,102,No,Potholes,North India,0
PCKG04504,0.82,13271,Low,Van,12,676,2,Low,Clear,34.9,50.5,9.13,1,10,Afternoon,1,Yes,Potholes,West India,1
